X,CH1,
Second,Volt,
2.1219999e-02,-2.24000e-02,
2.1240000e-02,-2.40000e-02,
2.1259999e-02,-2.64000e-02,
2.1280000e-02,-2.96000e-02,
2.1299999e-02,-3.28000e-02,
2.1319998e-02,-3.60000e-02,
2.1340000e-02,-3.84000e-02,
2.1359999e-02,-4.00000e-02,
2.1380000e-02,-4.32000e-02,
2.1399999e-02,-4.56000e-02,
2.1419998e-02,-4.72000e-02,
2.1439999e-02,-4.88000e-02,
2.1459999e-02,-4.96000e-02,
2.1480000e-02,-5.12000e-02,
2.1499999e-02,-5.20000e-02,
2.1520000e-02,-5.36000e-02,
2.1539999e-02,-5.44000e-02,
2.1559998e-02,-5.44000e-02,
2.1579999e-02,-5.52000e-02,
2.1599999e-02,-5.52000e-02,
2.1620000e-02,-5.44000e-02,
2.1639999e-02,-5.44000e-02,
2.1659998e-02,-5.36000e-02,
2.1679999e-02,-5.28000e-02,
2.1699999e-02,-5.28000e-02,
2.1720000e-02,-5.12000e-02,
2.1739999e-02,-4.96000e-02,
2.1760000e-02,-4.80000e-02,
2.1779999e-02,-4.64000e-02,
2.1799998e-02,-4.48000e-02,
2.1819999e-02,-4.32000e-02,
2.1839999e-02,-4.16000e-02,
2.1860000e-02,-3.92000e-02,
2.1879999e-02,-3.76000e-02,
2.1900000e-02,-3.52000e-02,
2.1919999e-02,-3.20000e-02,
2.1939998e-02,-2.88000e-02,
2.1960000e-02,-2.56000e-02,
2.1979999e-02,-2.24000e-02,
2.2000000e-02,-1.92000e-02,
2.2019999e-02,-1.60000e-02,
2.2039998e-02,-1.20000e-02,
2.2059999e-02,-8.00000e-03,
2.2079999e-02,-4.80000e-03,
2.2100000e-02,-2.40000e-03,
2.2119999e-02,8.00000e-04,
2.2140000e-02,4.00000e-03,
2.2159999e-02,7.20000e-03,
2.2179998e-02,1.04000e-02,
2.2200000e-02,1.36000e-02,
2.2219999e-02,1.76000e-02,
2.2240000e-02,2.16000e-02,
2.2259999e-02,2.40000e-02,
2.2279998e-02,2.80000e-02,
2.2299999e-02,3.12000e-02,
2.2319999e-02,3.52000e-02,
2.2340000e-02,3.84000e-02,
2.2359999e-02,4.24000e-02,
2.2380000e-02,4.40000e-02,
2.2399999e-02,4.80000e-02,
2.2419998e-02,4.96000e-02,
2.2440000e-02,5.36000e-02,
2.2459999e-02,5.52000e-02,
2.2480000e-02,5.84000e-02,
2.2499999e-02,6.08000e-02,
2.2519998e-02,6.32000e-02,
2.2539999e-02,6.48000e-02,
2.2559999e-02,6.64000e-02,
2.2580000e-02,6.80000e-02,
2.2599999e-02,6.96000e-02,
2.2620000e-02,7.04000e-02,
2.2639999e-02,7.12000e-02,
2.2659998e-02,7.20000e-02,
2.2679999e-02,7.28000e-02,
2.2699999e-02,7.28000e-02,
2.2720000e-02,7.28000e-02,
2.2739999e-02,7.28000e-02,
2.2759998e-02,7.28000e-02,
2.2779999e-02,7.28000e-02,
2.2799999e-02,7.20000e-02,
2.2820000e-02,7.20000e-02,
2.2839999e-02,7.12000e-02,
2.2860000e-02,7.04000e-02,
2.2879999e-02,6.88000e-02,
2.2899998e-02,6.72000e-02,
2.2919999e-02,6.56000e-02,
2.2939999e-02,6.32000e-02,
2.2960000e-02,6.08000e-02,
2.2979999e-02,5.92000e-02,
2.3000000e-02,5.60000e-02,
2.3019999e-02,5.36000e-02,
2.3039998e-02,5.04000e-02,
2.3060000e-02,4.80000e-02,
2.3079999e-02,4.48000e-02,
2.3100000e-02,4.24000e-02,
2.3119999e-02,3.76000e-02,
2.3139998e-02,3.52000e-02,
2.3159999e-02,3.12000e-02,
2.3179999e-02,2.80000e-02,
2.3200000e-02,2.48000e-02,
2.3219999e-02,2.16000e-02,
2.3240000e-02,1.76000e-02,
2.3259999e-02,1.44000e-02,
2.3279998e-02,1.12000e-02,
2.3300000e-02,7.20000e-03,
2.3319999e-02,4.80000e-03,
2.3340000e-02,8.00000e-04,
2.3359999e-02,-1.60000e-03,
2.3379998e-02,-4.80000e-03,
2.3399999e-02,-8.00000e-03,
2.3419999e-02,-1.12000e-02,
2.3440000e-02,-1.44000e-02,
2.3459999e-02,-1.76000e-02,
2.3480000e-02,-2.08000e-02,
2.3499999e-02,-2.40000e-02,
2.3519998e-02,-2.64000e-02,
2.3539999e-02,-2.88000e-02,
2.3559999e-02,-3.12000e-02,
2.3580000e-02,-3.36000e-02,
2.3599999e-02,-3.60000e-02,
2.3619998e-02,-3.76000e-02,
2.3639999e-02,-4.00000e-02,
2.3659999e-02,-4.32000e-02,
2.3680000e-02,-4.48000e-02,
2.3699999e-02,-4.64000e-02,
2.3720000e-02,-4.80000e-02,
2.3739999e-02,-4.96000e-02,
2.3759998e-02,-5.12000e-02,
2.3779999e-02,-5.20000e-02,
2.3799999e-02,-5.36000e-02,
2.3820000e-02,-5.44000e-02,
2.3839999e-02,-5.52000e-02,
2.3859998e-02,-5.60000e-02,
2.3879999e-02,-5.60000e-02,
2.3899999e-02,-5.60000e-02,
2.3920000e-02,-5.68000e-02,
2.3939999e-02,-5.60000e-02,
2.3960000e-02,-5.60000e-02,
2.3979999e-02,-5.52000e-02,
2.3999998e-02,-5.44000e-02,
2.4019999e-02,-5.44000e-02,
2.4039999e-02,-5.36000e-02,
2.4060000e-02,-5.20000e-02,
2.4079999e-02,-5.12000e-02,
2.4099998e-02,-4.96000e-02,
2.4119999e-02,-4.88000e-02,
2.4139998e-02,-4.72000e-02,
2.4160000e-02,-4.48000e-02,
2.4179999e-02,-4.32000e-02,
2.4200000e-02,-4.00000e-02,
2.4219999e-02,-3.84000e-02,
2.4239998e-02,-3.60000e-02,
2.4259999e-02,-3.28000e-02,
2.4279999e-02,-2.96000e-02,
2.4300000e-02,-2.72000e-02,
2.4319999e-02,-2.48000e-02,
2.4340000e-02,-2.24000e-02,
2.4359999e-02,-1.92000e-02,
2.4379998e-02,-1.60000e-02,
2.4400000e-02,-1.28000e-02,
2.4419999e-02,-9.60000e-03,
2.4440000e-02,-6.40000e-03,
2.4459999e-02,-2.40000e-03,
2.4479998e-02,0.00000e+00,
2.4499999e-02,4.00000e-03,
2.4519999e-02,7.20000e-03,
2.4540000e-02,1.12000e-02,
2.4559999e-02,1.36000e-02,
2.4580000e-02,1.68000e-02,
2.4599999e-02,2.00000e-02,
2.4619998e-02,2.24000e-02,
2.4639999e-02,2.56000e-02,
2.4659999e-02,2.88000e-02,
2.4680000e-02,3.36000e-02,
2.4699999e-02,3.68000e-02,
2.4719998e-02,4.00000e-02,
2.4739999e-02,4.40000e-02,
2.4759999e-02,4.64000e-02,
2.4780000e-02,5.04000e-02,
2.4799999e-02,5.20000e-02,
2.4820000e-02,5.44000e-02,
2.4839999e-02,5.68000e-02,
2.4859998e-02,5.92000e-02,
2.4879999e-02,6.16000e-02,
2.4899999e-02,6.24000e-02,
2.4920000e-02,6.48000e-02,
2.4939999e-02,6.64000e-02,
2.4959998e-02,6.80000e-02,
2.4979999e-02,6.88000e-02,
2.4999999e-02,7.04000e-02,
2.5020000e-02,7.20000e-02,
2.5039999e-02,7.20000e-02,
2.5060000e-02,7.28000e-02,
2.5079999e-02,7.28000e-02,
2.5099998e-02,7.28000e-02,
2.5119999e-02,7.28000e-02,
2.5139999e-02,7.28000e-02,
2.5160000e-02,7.28000e-02,
2.5179999e-02,7.28000e-02,
2.5199998e-02,7.20000e-02,
2.5219999e-02,7.12000e-02,
2.5239998e-02,6.96000e-02,
2.5260000e-02,6.88000e-02,
2.5279999e-02,6.80000e-02,
2.5300000e-02,6.64000e-02,
2.5319999e-02,6.48000e-02,
2.5339998e-02,6.32000e-02,
2.5359999e-02,6.16000e-02,
2.5379999e-02,6.00000e-02,
2.5400000e-02,5.84000e-02,
2.5419999e-02,5.60000e-02,
2.5439998e-02,5.36000e-02,
2.5459999e-02,5.12000e-02,
2.5479998e-02,4.88000e-02,
2.5500000e-02,4.56000e-02,
2.5519999e-02,4.32000e-02,
2.5540000e-02,4.00000e-02,
2.5559999e-02,3.76000e-02,
2.5579998e-02,3.52000e-02,
2.5599999e-02,3.20000e-02,
2.5619999e-02,2.80000e-02,
2.5640000e-02,2.56000e-02,
2.5659999e-02,2.16000e-02,
2.5680000e-02,1.84000e-02,
2.5699999e-02,1.52000e-02,
2.5719998e-02,1.20000e-02,
2.5739999e-02,8.80000e-03,
2.5759999e-02,5.60000e-03,
2.5780000e-02,1.60000e-03,
2.5799999e-02,-8.00000e-04,
2.5819998e-02,-4.00000e-03,
2.5839999e-02,-7.20000e-03,
2.5859999e-02,-9.60000e-03,
2.5880000e-02,-1.28000e-02,
2.5899999e-02,-1.60000e-02,
2.5920000e-02,-1.92000e-02,
2.5939999e-02,-2.24000e-02,
2.5959998e-02,-2.56000e-02,
2.5979999e-02,-2.80000e-02,
2.5999999e-02,-2.96000e-02,
2.6020000e-02,-3.20000e-02,
2.6039999e-02,-3.52000e-02,
2.6059998e-02,-3.68000e-02,
2.6079999e-02,-4.00000e-02,
2.6099999e-02,-4.16000e-02,
2.6120000e-02,-4.40000e-02,
2.6139999e-02,-4.56000e-02,
2.6160000e-02,-4.72000e-02,
2.6179999e-02,-4.80000e-02,
2.6199998e-02,-4.96000e-02,
2.6219999e-02,-5.04000e-02,
2.6239999e-02,-5.12000e-02,
2.6260000e-02,-5.20000e-02,
2.6279999e-02,-5.20000e-02,
2.6299998e-02,-5.36000e-02,
2.6319999e-02,-5.36000e-02,
2.6339998e-02,-5.36000e-02,
2.6360000e-02,-5.44000e-02,
2.6379999e-02,-5.52000e-02,
2.6400000e-02,-5.52000e-02,
2.6419999e-02,-5.52000e-02,
2.6439998e-02,-5.44000e-02,
2.6459999e-02,-5.44000e-02,
2.6479999e-02,-5.28000e-02,
2.6500000e-02,-5.20000e-02,
2.6519999e-02,-5.20000e-02,
2.6539998e-02,-5.12000e-02,
2.6559999e-02,-5.04000e-02,
2.6579998e-02,-4.96000e-02,
2.6600000e-02,-4.88000e-02,
2.6619999e-02,-4.72000e-02,
2.6640000e-02,-4.56000e-02,
2.6659999e-02,-4.32000e-02,
2.6679998e-02,-4.16000e-02,
2.6699999e-02,-4.00000e-02,
2.6719999e-02,-3.84000e-02,
2.6740000e-02,-3.60000e-02,
2.6759999e-02,-3.44000e-02,
2.6779998e-02,-3.20000e-02,
2.6799999e-02,-3.04000e-02,
2.6819998e-02,-2.72000e-02,
2.6839999e-02,-2.56000e-02,
2.6859999e-02,-2.32000e-02,
2.6880000e-02,-2.00000e-02,
2.6899999e-02,-1.84000e-02,
2.6919998e-02,-1.52000e-02,
2.6939999e-02,-1.28000e-02,
2.6959999e-02,-9.60000e-03,
2.6980000e-02,-6.40000e-03,
2.6999999e-02,-4.00000e-03,
2.7020000e-02,-1.60000e-03,
2.7039999e-02,8.00000e-04,
2.7059998e-02,3.20000e-03,
2.7079999e-02,7.20000e-03,
2.7099999e-02,8.80000e-03,
2.7120000e-02,1.28000e-02,
2.7139999e-02,1.52000e-02,
2.7159998e-02,1.92000e-02,
2.7179999e-02,2.24000e-02,
2.7199998e-02,2.48000e-02,
2.7220000e-02,2.80000e-02,
2.7239999e-02,3.04000e-02,
2.7260000e-02,3.36000e-02,
2.7279999e-02,3.52000e-02,
2.7299998e-02,3.84000e-02,
2.7319999e-02,4.00000e-02,
2.7339999e-02,4.32000e-02,
2.7360000e-02,4.56000e-02,
2.7379999e-02,4.72000e-02,
2.7399998e-02,4.88000e-02,
2.7419999e-02,5.04000e-02,
2.7439998e-02,5.28000e-02,
2.7460000e-02,5.44000e-02,
2.7479999e-02,5.68000e-02,
2.7500000e-02,5.76000e-02,
2.7519999e-02,5.92000e-02,
2.7539998e-02,6.08000e-02,
2.7559999e-02,6.32000e-02,
2.7579999e-02,6.48000e-02,
2.7600000e-02,6.56000e-02,
2.7619999e-02,6.64000e-02,
2.7639998e-02,6.72000e-02,
2.7659999e-02,6.80000e-02,
2.7679998e-02,6.80000e-02,
2.7700000e-02,6.88000e-02,
2.7719999e-02,6.80000e-02,
2.7740000e-02,6.88000e-02,
2.7759999e-02,6.80000e-02,
2.7779998e-02,6.88000e-02,
2.7799999e-02,6.80000e-02,
2.7819999e-02,6.64000e-02,
2.7840000e-02,6.64000e-02,
2.7859999e-02,6.64000e-02,
2.7879998e-02,6.56000e-02,
2.7899999e-02,6.48000e-02,
2.7919998e-02,6.40000e-02,
2.7939999e-02,6.24000e-02,
2.7959999e-02,6.08000e-02,
2.7980000e-02,5.92000e-02,
2.7999999e-02,5.76000e-02,
2.8019998e-02,5.68000e-02,
2.8039999e-02,5.52000e-02,
2.8059999e-02,5.36000e-02,
2.8080000e-02,5.12000e-02,
2.8099999e-02,4.96000e-02,
2.8120000e-02,4.80000e-02,
2.8139999e-02,4.56000e-02,
2.8159998e-02,4.32000e-02,
2.8179999e-02,4.16000e-02,
2.8199999e-02,3.84000e-02,
2.8220000e-02,3.68000e-02,
2.8239999e-02,3.52000e-02,
2.8259998e-02,3.20000e-02,
2.8279999e-02,2.88000e-02,
2.8299998e-02,2.64000e-02,
2.8320000e-02,2.32000e-02,
2.8339999e-02,2.08000e-02,
2.8360000e-02,1.92000e-02,
2.8379999e-02,1.52000e-02,
2.8399998e-02,1.28000e-02,
2.8419999e-02,1.04000e-02,
2.8439999e-02,8.00000e-03,
2.8460000e-02,4.80000e-03,
2.8479999e-02,2.40000e-03,
2.8499998e-02,8.00000e-04,
2.8519999e-02,-1.60000e-03,
2.8539998e-02,-3.20000e-03,
2.8560000e-02,-4.80000e-03,
2.8579999e-02,-7.20000e-03,
2.8600000e-02,-1.04000e-02,
2.8619999e-02,-1.36000e-02,
2.8639998e-02,-1.60000e-02,
2.8659999e-02,-1.92000e-02,
2.8679999e-02,-2.00000e-02,
2.8700000e-02,-2.40000e-02,
2.8719999e-02,-2.56000e-02,
2.8739998e-02,-2.72000e-02,
2.8759999e-02,-2.96000e-02,
2.8779998e-02,-3.28000e-02,
2.8800000e-02,-3.36000e-02,
2.8819999e-02,-3.68000e-02,
2.8840000e-02,-3.76000e-02,
2.8859999e-02,-3.92000e-02,
2.8879998e-02,-4.00000e-02,
2.8899999e-02,-4.16000e-02,
2.8919999e-02,-4.24000e-02,
2.8940000e-02,-4.32000e-02,
2.8959999e-02,-4.32000e-02,
2.8979998e-02,-4.56000e-02,
2.8999999e-02,-4.56000e-02,
2.9019998e-02,-4.64000e-02,
2.9039999e-02,-4.72000e-02,
2.9059999e-02,-4.80000e-02,
2.9080000e-02,-4.80000e-02,
2.9099999e-02,-4.88000e-02,
2.9119998e-02,-4.88000e-02,
2.9139999e-02,-4.88000e-02,
2.9159999e-02,-4.88000e-02,
2.9180000e-02,-4.80000e-02,
2.9199999e-02,-4.72000e-02,
2.9219998e-02,-4.56000e-02,
2.9239999e-02,-4.56000e-02,
2.9259998e-02,-4.56000e-02,
2.9279999e-02,-4.48000e-02,
2.9299999e-02,-4.40000e-02,
2.9320000e-02,-4.16000e-02,
2.9339999e-02,-4.08000e-02,
2.9359998e-02,-3.92000e-02,
2.9379999e-02,-3.84000e-02,
2.9399998e-02,-3.60000e-02,
2.9420000e-02,-3.36000e-02,
2.9439999e-02,-3.20000e-02,
2.9460000e-02,-3.12000e-02,
2.9479999e-02,-2.96000e-02,
2.9499998e-02,-2.72000e-02,
2.9519999e-02,-2.48000e-02,
2.9539999e-02,-2.32000e-02,
2.9560000e-02,-2.16000e-02,
2.9579999e-02,-1.92000e-02,
2.9599998e-02,-1.76000e-02,
2.9619999e-02,-1.52000e-02,
2.9639998e-02,-1.28000e-02,
2.9660000e-02,-1.04000e-02,
2.9679999e-02,-7.20000e-03,
2.9700000e-02,-4.80000e-03,
2.9719999e-02,-2.40000e-03,
2.9739998e-02,-8.00000e-04,
2.9759999e-02,2.40000e-03,
2.9779999e-02,4.80000e-03,
2.9800000e-02,8.00000e-03,
2.9819999e-02,1.04000e-02,
2.9839998e-02,1.36000e-02,
2.9859999e-02,1.60000e-02,
2.9879998e-02,1.84000e-02,
2.9899999e-02,2.08000e-02,
2.9919999e-02,2.32000e-02,
2.9940000e-02,2.48000e-02,
2.9959999e-02,2.72000e-02,
2.9979998e-02,3.04000e-02,
2.9999999e-02,3.28000e-02,
3.0019999e-02,3.52000e-02,
3.0040000e-02,3.68000e-02,
3.0059999e-02,3.84000e-02,
3.0079998e-02,4.00000e-02,
3.0099999e-02,4.08000e-02,
3.0119998e-02,4.24000e-02,
3.0139999e-02,4.56000e-02,
3.0159999e-02,4.72000e-02,
3.0180000e-02,4.88000e-02,
3.0199999e-02,4.96000e-02,
3.0219998e-02,5.20000e-02,
3.0239999e-02,5.28000e-02,
3.0259999e-02,5.44000e-02,
3.0280000e-02,5.60000e-02,
3.0299999e-02,5.76000e-02,
3.0319998e-02,5.84000e-02,
3.0339999e-02,6.00000e-02,
3.0359998e-02,6.08000e-02,
3.0379999e-02,6.16000e-02,
3.0399999e-02,6.16000e-02,
3.0420000e-02,6.24000e-02,
3.0439999e-02,6.32000e-02,
3.0459998e-02,6.32000e-02,
3.0479999e-02,6.40000e-02,
3.0499998e-02,6.40000e-02,
3.0520000e-02,6.48000e-02,
3.0539999e-02,6.32000e-02,
3.0559998e-02,6.32000e-02,
3.0579999e-02,6.24000e-02,
3.0599998e-02,6.24000e-02,
3.0619999e-02,6.08000e-02,
3.0639999e-02,6.08000e-02,
3.0660000e-02,5.92000e-02,
3.0679999e-02,5.84000e-02,
3.0699998e-02,5.76000e-02,
3.0719999e-02,5.60000e-02,
3.0739998e-02,5.44000e-02,
3.0760000e-02,5.28000e-02,
3.0779999e-02,5.20000e-02,
3.0800000e-02,5.12000e-02,
3.0819999e-02,5.04000e-02,
3.0839998e-02,4.88000e-02,
3.0859999e-02,4.72000e-02,
3.0879999e-02,4.56000e-02,
3.0900000e-02,4.40000e-02,
3.0919999e-02,4.16000e-02,
3.0939998e-02,4.00000e-02,
3.0959999e-02,3.84000e-02,
3.0979998e-02,3.68000e-02,
3.0999999e-02,3.44000e-02,
3.1019999e-02,3.28000e-02,
3.1040000e-02,3.04000e-02,
3.1059999e-02,2.80000e-02,
3.1079998e-02,2.64000e-02,
3.1099999e-02,2.48000e-02,
3.1119999e-02,2.32000e-02,
3.1140000e-02,2.08000e-02,
3.1159999e-02,1.84000e-02,
3.1179998e-02,1.60000e-02,
3.1199999e-02,1.36000e-02,
3.1219998e-02,1.20000e-02,
3.1239999e-02,8.80000e-03,
3.1260002e-02,6.40000e-03,
3.1280000e-02,3.20000e-03,
3.1300001e-02,8.00000e-04,
3.1320002e-02,-1.60000e-03,
3.1339999e-02,-2.40000e-03,
3.1360000e-02,-5.60000e-03,
3.1380001e-02,-8.00000e-03,
3.1400003e-02,-1.04000e-02,
3.1420000e-02,-1.12000e-02,
3.1440001e-02,-1.36000e-02,
3.1460002e-02,-1.44000e-02,
3.1479999e-02,-1.60000e-02,
3.1500001e-02,-1.84000e-02,
3.1520002e-02,-2.08000e-02,
3.1539999e-02,-2.24000e-02,
3.1560000e-02,-2.48000e-02,
3.1580001e-02,-2.64000e-02,
3.1600002e-02,-2.80000e-02,
3.1620000e-02,-3.04000e-02,
3.1640001e-02,-3.12000e-02,
3.1660002e-02,-3.28000e-02,
3.1679999e-02,-3.44000e-02,
3.1700000e-02,-3.52000e-02,
3.1720001e-02,-3.60000e-02,
3.1740002e-02,-3.76000e-02,
3.1760000e-02,-3.76000e-02,
3.1780001e-02,-3.92000e-02,
3.1800002e-02,-3.92000e-02,
3.1819999e-02,-4.00000e-02,
3.1840000e-02,-4.08000e-02,
3.1860001e-02,-4.16000e-02,
3.1880002e-02,-4.16000e-02,
3.1900000e-02,-4.16000e-02,
3.1920001e-02,-4.24000e-02,
3.1940002e-02,-4.16000e-02,
3.1959999e-02,-4.08000e-02,
3.1980000e-02,-4.16000e-02,
3.2000002e-02,-4.08000e-02,
3.2020003e-02,-4.00000e-02,
3.2040000e-02,-4.00000e-02,
3.2060001e-02,-3.92000e-02,
3.2080002e-02,-3.84000e-02,
3.2099999e-02,-3.76000e-02,
3.2120001e-02,-3.68000e-02,
3.2140002e-02,-3.68000e-02,
3.2159999e-02,-3.52000e-02,
3.2180000e-02,-3.36000e-02,
3.2200001e-02,-3.28000e-02,
3.2220002e-02,-3.12000e-02,
3.2240000e-02,-3.04000e-02,
3.2260001e-02,-2.80000e-02,
3.2280002e-02,-2.72000e-02,
3.2299999e-02,-2.48000e-02,
3.2320000e-02,-2.40000e-02,
3.2340001e-02,-2.16000e-02,
3.2360002e-02,-2.00000e-02,
3.2380000e-02,-1.76000e-02,
3.2400001e-02,-1.60000e-02,
3.2420002e-02,-1.36000e-02,
3.2439999e-02,-1.12000e-02,
3.2460000e-02,-8.80000e-03,
3.2480001e-02,-6.40000e-03,
3.2500003e-02,-4.00000e-03,
3.2520000e-02,-3.20000e-03,
3.2540001e-02,-1.60000e-03,
3.2560002e-02,-8.00000e-04,
3.2579999e-02,8.00000e-04,
3.2600001e-02,4.00000e-03,
3.2620002e-02,6.40000e-03,
3.2639999e-02,8.00000e-03,
3.2660000e-02,1.04000e-02,
3.2680001e-02,1.28000e-02,
3.2700002e-02,1.52000e-02,
3.2720000e-02,1.76000e-02,
3.2740001e-02,2.00000e-02,
3.2760002e-02,2.24000e-02,
3.2779999e-02,2.40000e-02,
3.2800000e-02,2.64000e-02,
3.2820001e-02,2.80000e-02,
3.2840002e-02,3.04000e-02,
3.2860000e-02,3.20000e-02,
3.2880001e-02,3.36000e-02,
3.2900002e-02,3.52000e-02,
3.2919999e-02,3.68000e-02,
3.2940000e-02,3.84000e-02,
3.2960001e-02,4.00000e-02,
3.2980002e-02,4.08000e-02,
3.3000000e-02,4.24000e-02,
3.3020001e-02,4.40000e-02,
3.3040002e-02,4.48000e-02,
3.3059999e-02,4.56000e-02,
3.3080000e-02,4.64000e-02,
3.3100002e-02,4.72000e-02,
3.3119999e-02,4.80000e-02,
3.3140000e-02,4.88000e-02,
3.3160001e-02,5.04000e-02,
3.3180002e-02,5.04000e-02,
3.3199999e-02,5.20000e-02,
3.3220001e-02,5.20000e-02,
3.3240002e-02,5.20000e-02,
3.3259999e-02,5.28000e-02,
3.3280000e-02,5.36000e-02,
3.3300001e-02,5.36000e-02,
3.3320002e-02,5.44000e-02,
3.3340000e-02,5.36000e-02,
3.3360001e-02,5.44000e-02,
3.3380002e-02,5.36000e-02,
3.3399999e-02,5.36000e-02,
3.3420000e-02,5.28000e-02,
3.3440001e-02,5.28000e-02,
3.3460002e-02,5.20000e-02,
3.3480000e-02,5.20000e-02,
3.3500001e-02,5.12000e-02,
3.3520002e-02,5.12000e-02,
3.3539999e-02,4.96000e-02,
3.3560000e-02,4.88000e-02,
3.3580001e-02,4.80000e-02,
3.3600003e-02,4.72000e-02,
3.3620000e-02,4.56000e-02,
3.3640001e-02,4.40000e-02,
3.3660002e-02,4.32000e-02,
3.3679999e-02,4.16000e-02,
3.3700000e-02,4.00000e-02,
3.3720002e-02,3.84000e-02,
3.3739999e-02,3.68000e-02,
3.3760000e-02,3.52000e-02,
3.3780001e-02,3.36000e-02,
3.3800002e-02,3.12000e-02,
3.3820000e-02,2.96000e-02,
3.3840001e-02,2.72000e-02,
3.3860002e-02,2.56000e-02,
3.3879999e-02,2.32000e-02,
3.3900000e-02,2.16000e-02,
3.3920001e-02,1.92000e-02,
3.3940002e-02,1.76000e-02,
3.3960000e-02,1.60000e-02,
3.3980001e-02,1.36000e-02,
3.4000002e-02,1.04000e-02,
3.4019999e-02,8.00000e-03,
3.4040000e-02,6.40000e-03,
3.4060001e-02,4.80000e-03,
3.4080002e-02,2.40000e-03,
3.4100000e-02,8.00000e-04,
3.4120001e-02,-8.00000e-04,
3.4140002e-02,-2.40000e-03,
3.4159999e-02,-4.80000e-03,
3.4180000e-02,-7.20000e-03,
3.4200002e-02,-8.80000e-03,
3.4219999e-02,-1.04000e-02,
3.4240000e-02,-1.20000e-02,
3.4260001e-02,-1.36000e-02,
3.4280002e-02,-1.44000e-02,
3.4299999e-02,-1.60000e-02,
3.4320001e-02,-1.76000e-02,
3.4340002e-02,-1.92000e-02,
3.4359999e-02,-2.08000e-02,
3.4380000e-02,-2.24000e-02,
3.4400001e-02,-2.40000e-02,
3.4420002e-02,-2.48000e-02,
3.4440000e-02,-2.64000e-02,
3.4460001e-02,-2.72000e-02,
3.4480002e-02,-2.88000e-02,
3.4499999e-02,-2.88000e-02,
3.4520000e-02,-2.88000e-02,
3.4540001e-02,-2.96000e-02,
3.4560002e-02,-2.96000e-02,
3.4580000e-02,-3.04000e-02,
3.4600001e-02,-3.20000e-02,
3.4620002e-02,-3.20000e-02,
3.4639999e-02,-3.20000e-02,
3.4660000e-02,-3.20000e-02,
3.4680001e-02,-3.12000e-02,
3.4700003e-02,-3.12000e-02,
3.4720000e-02,-3.12000e-02,
3.4740001e-02,-3.12000e-02,
3.4760002e-02,-3.12000e-02,
3.4779999e-02,-3.12000e-02,
3.4800000e-02,-3.04000e-02,
3.4820002e-02,-3.04000e-02,
3.4839999e-02,-2.88000e-02,
3.4860000e-02,-2.88000e-02,
3.4880001e-02,-2.80000e-02,
3.4900002e-02,-2.72000e-02,
3.4920000e-02,-2.56000e-02,
3.4940001e-02,-2.48000e-02,
3.4960002e-02,-2.32000e-02,
3.4979999e-02,-2.16000e-02,
3.5000000e-02,-2.00000e-02,
3.5020001e-02,-1.92000e-02,
3.5040002e-02,-1.68000e-02,
3.5060000e-02,-1.52000e-02,
3.5080001e-02,-1.36000e-02,
3.5100002e-02,-1.20000e-02,
3.5119999e-02,-1.04000e-02,
3.5140000e-02,-8.00000e-03,
3.5160001e-02,-6.40000e-03,
3.5180002e-02,-4.80000e-03,
3.5200000e-02,-2.40000e-03,
3.5220001e-02,-1.60000e-03,
3.5240002e-02,0.00000e+00,
3.5259999e-02,1.60000e-03,
3.5280000e-02,4.00000e-03,
3.5300002e-02,5.60000e-03,
3.5319999e-02,7.20000e-03,
3.5340000e-02,9.60000e-03,
3.5360001e-02,1.12000e-02,
3.5380002e-02,1.36000e-02,
3.5399999e-02,1.52000e-02,
3.5420001e-02,1.76000e-02,
3.5440002e-02,1.92000e-02,
3.5459999e-02,2.08000e-02,
3.5480000e-02,2.24000e-02,
3.5500001e-02,2.40000e-02,
3.5520002e-02,2.56000e-02,
3.5540000e-02,2.80000e-02,
3.5560001e-02,2.88000e-02,
3.5580002e-02,3.12000e-02,
3.5599999e-02,3.20000e-02,
3.5620000e-02,3.36000e-02,
3.5640001e-02,3.52000e-02,
3.5660002e-02,3.68000e-02,
3.5680000e-02,3.76000e-02,
3.5700001e-02,3.76000e-02,
3.5720002e-02,3.92000e-02,
3.5739999e-02,4.00000e-02,
3.5760000e-02,4.08000e-02,
3.5780001e-02,4.16000e-02,
3.5800003e-02,4.24000e-02,
3.5820000e-02,4.32000e-02,
3.5840001e-02,4.32000e-02,
3.5860002e-02,4.40000e-02,
3.5879999e-02,4.48000e-02,
3.5900000e-02,4.56000e-02,
3.5920002e-02,4.56000e-02,
3.5939999e-02,4.56000e-02,
3.5960000e-02,4.56000e-02,
3.5980001e-02,4.64000e-02,
3.6000002e-02,4.64000e-02,
3.6020000e-02,4.72000e-02,
3.6040001e-02,4.64000e-02,
3.6060002e-02,4.64000e-02,
3.6079999e-02,4.56000e-02,
3.6100000e-02,4.48000e-02,
3.6120001e-02,4.40000e-02,
3.6140002e-02,4.32000e-02,
3.6160000e-02,4.24000e-02,
3.6180001e-02,4.24000e-02,
3.6200002e-02,4.08000e-02,
3.6219999e-02,4.08000e-02,
3.6240000e-02,4.00000e-02,
3.6260001e-02,4.00000e-02,
3.6280002e-02,3.92000e-02,
3.6300000e-02,3.84000e-02,
3.6320001e-02,3.68000e-02,
3.6340002e-02,3.52000e-02,
